CID,TABCD,LCD,CLASS,TCD,STCD,JUNCTIONNUMBER,RNID,N1ID,N2ID,POL_LCD,OTH_LCD,SEG_LCD,ROA_LCD,INPOS,INNEG,OUTPOS,OUTNEG,PRESENTPOS,PRESENTNEG,DIVERSIONPOS,DIVERSIONNEG,XCOORD,YCOORD,INTERRUPTSROAD,URBAN,JNID
25,1,24527,P,1,11,,,36407,,46,,,24523,1,1,1,1,1,1,,,983812,4425064,,0,
25,1,19233,P,1,11,,36271,20863,,65,,,19232,1,1,1,1,1,1,,,1491952,4180716,,0,
25,1,29215,P,1,11,,37413,13627,,26,,,29210,1,1,1,1,1,1,,,1035341,4470364,,0,
25,1,17528,P,1,11,,20057,13093,,49,,,17516,1,1,1,1,1,1,,,977211,4559233,,0,
25,1,38481,P,1,11,,47101,54563,,41874,,,38475,1,1,1,1,1,1,,,1235342,4539161,,0,
25,1,30404,P,1,11,,64803,62341,,63,,,30400,1,1,1,1,1,1,,,1281760,4386164,,0,
25,1,28275,P,1,11,,,6953,,119,,,28272,1,1,1,1,1,1,,,1175020,4547391,,0,
25,1,12471,P,1,11,,62209,40465,,74,,,1016,1,1,1,1,1,1,,,748789,4461477,,0,
25,1,18125,P,1,11,,63971,34439,,41883,,,18123,1,1,1,1,1,1,,,1103894,4413426,,0,
25,1,33268,P,1,11,,35141,265,,41864,,,33266,1,1,1,1,1,1,,,1241622,4190716,,0,
25,1,44859,P,1,11,,,59347,,111,,,44856,1,1,1,1,1,1,,,1098109,4568631,,0,
25,1,42512,P,1,11,,70837,27839,,41867,,,42510,1,1,1,1,1,1,,,922463,4551241,,0,
25,1,27023,P,1,11,,63445,45723,,25,,,27019,1,1,1,1,1,1,,,1086833,4475952,,0,
25,1,9823,P,1,11,,65941,63367,,1109,,,711,1,1,1,1,1,1,,,1542941,4105874,,0,
25,1,16077,P,1,11,,25419,48165,,41890,,,16072,1,1,1,1,1,1,,,1359413,4308851,,0,
25,1,25865,P,1,11,,71925,46027,,55,,,25863,1,1,1,1,1,1,,,1131678,4499163,,0,
25,1,21405,P,1,11,,,49289,,74,,,21401,1,1,1,1,1,1,,,792664,4464690,,0,
25,1,7076,P,1,11,,12603,27213,,13,,,470,1,1,1,1,1,1,,,1645568,3913847,,0,
25,1,40277,P,1,11,,63041,6275,,41869,,,40276,1,1,1,1,1,1,,,766205,4501853,,0,
25,1,38665,P,1,11,,,47819,,70,,,38662,1,1,1,1,1,1,,,809883,4519665,,0,
25,1,42079,P,1,9,,3961,50829,,24,,,42076,1,1,1,1,1,1,,,1205407,4419597,,0,
25,1,18705,P,1,11,,25453,5629,,50,,,18703,1,1,1,1,1,1,,,1029835,4536591,,0,
25,1,2784,P,1,3,,8575,62147,,26,,,253,1,1,1,1,1,1,,,1031057,4482177,,0,
25,1,3878,P,1,9,,53489,37327,,49,,,297,1,1,1,1,1,1,,,976610,4547856,,0,
25,1,45463,P,1,11,,52963,48569,,111,,,45457,1,1,1,1,1,1,,,1095819,4585375,,0,
25,1,20100,P,1,11,,,53279,,41880,,,20097,1,1,1,1,1,1,,,1419127,4238205,,0,
25,1,28115,P,1,11,,,1571,,86,,,28113,1,1,1,1,1,1,,,892041,3983779,,0,
25,1,32432,P,1,11,,,23215,,39,,,32427,1,1,1,1,1,1,,,1308933,4226915,,0,
25,1,31016,P,1,11,,21995,46791,,105,,,31012,1,1,1,1,1,1,,,1066997,4332012,,0,
25,1,45509,P,1,11,,2575,58029,,41868,,,45505,1,1,1,1,1,1,,,888571,4441022,,0,
25,1,28983,P,1,11,,31597,45493,,41872,,,28974,1,1,1,1,1,1,,,1332991,3812924,,0,
25,1,15067,P,1,11,,,11625,,72,,,15062,1,1,1,1,1,1,,,852482,4503486,,0,
25,1,4395,P,1,11,,4695,5353,,41879,,,308,1,1,1,1,1,1,,,1694941,4109340,,0,
25,1,15387,P,1,11,,,59215,,116,,,15382,1,1,1,1,1,1,,,719174,4568428,,0,
25,1,13986,P,3,3,,19579,17179,,44,,,145,1,1,1,1,1,1,,,769124,4379866,,0,
25,1,44307,P,1,8,,23851,75457,,41864,,,44306,1,1,1,1,1,1,,,1248840,4184449,,1,
25,1,4044,P,1,11,,3709,35365,,111,,,298,1,1,1,1,1,1,,,1109600,4593349,,0,
25,1,4357,P,1,11,,4695,50951,,65,,,308,1,1,1,1,1,1,,,1502196,4196150,,0,
25,1,38063,P,1,11,,11841,73787,,41889,,,38060,1,1,1,1,1,1,,,1272566,4578267,,0,
25,1,1388,P,1,3,,38665,24731,,41891,,139,,1,1,1,1,1,1,,,1330574,4589306,,0,
25,1,7666,P,1,11,,53875,70681,,41886,,,503,1,1,1,1,1,1,,,850861,3916349,,0,
25,1,43650,P,1,11,,61109,30733,,41864,,,43649,1,1,1,1,1,1,,,1268546,4191481,,1,
25,1,15184,P,1,11,,52951,67219,,60,,,15173,1,1,1,1,1,1,,,1292251,4353713,,0,
25,1,42906,P,1,11,,50413,13159,,41864,,,42905,1,1,1,1,1,1,,,1251156,4187439,,1,
25,1,9863,P,1,11,,53423,44045,,26,,,716,1,1,1,1,1,1,,,1003590,4463692,,0,
25,1,30122,P,1,11,,40719,55625,,113,,,30113,1,1,1,1,1,1,,,1247114,4274456,,0,
25,1,44299,P,1,11,,52011,71177,,41864,,,44296,1,1,1,1,1,1,,,1260300,4193367,,1,
25,1,19341,P,1,11,,36685,28483,,65,,,19335,1,1,1,1,1,1,,,1473414,4176124,,0,
25,1,41489,P,1,11,,12237,51061,,41871,,,41487,1,1,1,1,1,1,,,914056,3925581,,0,
25,1,1119,P,3,3,,60045,55909,,41884,,127,,1,1,1,1,1,1,,,937587,4532144,,0,
25,1,6557,P,1,11,,20841,41019,,66,,,433,1,1,1,1,1,1,,,1436494,4181153,,0,
25,1,15793,P,1,11,,40831,31017,,99,,,15783,1,1,1,1,1,1,,,1182839,4349797,,0,
25,1,32279,P,1,11,,52165,33903,,29,,,32274,1,1,1,1,1,1,,,1047143,4463636,,0,
25,1,12372,P,1,11,,71929,8745,,39,,,1004,1,1,1,1,1,1,,,1315255,4225362,,0,
25,1,26012,P,1,11,,38621,51683,,55,,,26005,1,1,1,1,1,1,,,1057546,4512381,,0,
25,1,31328,P,1,11,,17563,33447,,33,,,31321,1,1,1,1,1,1,,,1291502,4622234,,0,
25,1,21387,P,1,11,,,39477,,74,,,21384,1,1,1,1,1,1,,,807146,4443269,,0,
25,1,41361,P,1,11,,76547,7459,,41871,,,41350,1,1,1,1,1,1,,,911765,3924282,,0,
25,1,37938,P,1,11,,60719,4967,,41889,,,37928,1,1,1,1,1,1,,,1221951,4548894,,0,
25,1,43969,P,1,11,,36065,49785,,41864,,,43967,1,1,1,1,1,1,,,1254346,4188548,,1,
25,1,42260,P,1,8,,23677,40093,,41888,,,42257,1,1,1,1,1,1,,,1127324,4398556,,0,
25,1,37108,P,1,11,,40401,23273,,121,,,37106,1,1,1,1,1,1,,,1249221,4570439,,0,
25,1,26361,P,1,11,,69731,41911,,93,,,26358,1,1,1,1,1,1,,,1496869,3839043,,0,
25,1,15988,P,1,11,,22867,56423,,41890,,,15987,1,1,1,1,1,1,,,1356345,4311344,,0,
25,1,24628,P,1,11,,,22531,,38,,,24626,1,1,1,1,1,1,,,1277996,4146043,,0,
25,1,10639,P,1,11,,71919,70261,,41879,,,794,1,1,1,1,1,1,,,1638918,4093472,,0,
25,1,39910,P,1,11,,24013,55263,,41,,,39909,1,1,1,1,1,1,,,1187836,4274113,,0,
25,1,39036,P,1,11,,1879,70565,,123,,,39032,1,1,1,1,1,1,,,1124723,4535681,,0,
25,1,11976,P,1,11,,59681,57317,,41889,,,940,1,1,1,1,1,1,,,1199514,4546168,,0,
25,1,7747,P,1,11,,9467,60539,,87,,,508,1,1,1,1,1,1,,,906293,4045720,,0,
25,1,12172,P,1,11,,28405,49877,,45,,,967,1,1,1,1,1,1,,,857372,4437213,,0,
25,1,31218,P,1,11,,51777,65951,,106,,,31211,1,1,1,1,1,1,,,1091822,4390958,,0,
25,1,34512,P,1,11,,,25613,,108,,,34511,1,1,1,1,1,1,,,1168592,4304319,,0,
25,1,38632,P,1,11,,,47915,,70,,,38629,1,1,1,1,1,1,,,823335,4532590,,0,
25,1,25121,P,1,11,,63607,74471,,53,,,25119,1,1,1,1,1,1,,,931624,4608122,,0,
25,1,25671,P,1,11,,52839,13123,,62,,,25668,1,1,1,1,1,1,,,1316618,4306364,,0,
25,1,19971,P,1,11,,,47069,,11,,,19968,1,1,1,1,1,1,,,1626628,3900280,,0,
25,1,11671,P,1,11,,70921,32263,,120,,,910,1,1,1,1,1,1,,,1129124,4504037,,0,
25,1,27196,P,1,11,,,21107,,41882,,,27194,1,1,1,1,1,1,,,1407934,4080562,,0,
25,1,29581,P,1,11,,,21655,,56,,,29577,1,1,1,1,1,1,,,876264,4532781,,0,
25,1,20585,P,1,11,,62829,35307,,52,,,20579,1,1,1,1,1,1,,,1012735,4516746,,0,
25,1,23922,P,1,11,,58263,56071,,101,,,23914,1,1,1,1,1,1,,,1165262,4279283,,0,
25,1,7307,P,1,11,,4353,27437,,97,,,483,1,1,1,1,1,1,,,1255299,3801669,,0,
25,1,17047,P,1,11,,10487,60773,,41870,,,17041,1,1,1,1,1,1,,,1685514,4108327,,0,
25,1,27326,P,1,11,,22139,55297,,41865,,,27323,1,1,1,1,1,1,,,1421706,4084986,,0,
25,1,23595,P,1,11,,33567,20693,,41868,,,23593,1,1,1,1,1,1,,,895114,4440291,,0,
25,1,3055,P,1,11,,5913,36815,,108,,,263,1,1,1,1,1,1,,,1118246,4342244,,0,
25,1,5550,P,1,11,,43109,68897,,111,,,375,1,1,1,1,1,1,,,1104594,4588603,,0,
25,1,25797,P,1,11,,59211,16025,,55,,,25794,1,1,1,1,1,1,,,1065335,4531613,,0,
25,1,18307,P,1,11,,58379,63837,,110,,,18302,1,1,1,1,1,1,,,1084904,4673566,,0,
25,1,35789,P,1,11,,50043,66737,,41878,,,35787,1,1,1,1,1,1,,,732210,4504153,,0,
25,1,11852,P,1,11,,23639,50539,,124,,,928,1,1,1,1,1,1,,,1140460,4540657,,0,
25,1,2734,P,1,3,,58391,60065,,80,,,246,1,1,1,1,1,1,,,1560838,4144497,,0,
25,1,25377,P,1,11,,52947,48501,,103,,,25374,1,1,1,1,1,1,,,1059908,4408356,,0,
25,1,7954,P,1,11,,18507,61811,,41882,,,528,1,1,1,1,1,1,,,1447713,4074323,,0,
25,1,33796,P,1,11,,,12153,,20,,,33795,1,1,1,1,1,1,,,1502621,4038968,,0,
25,1,16296,P,1,11,,13071,57707,,71,,,16290,1,1,1,1,1,1,,,824539,4464907,,0,
25,1,12747,P,1,11,,60323,26793,,110,,,1052,1,1,1,1,1,1,,,1059596,4651847,,0,
25,1,30048,P,1,11,,9211,45789,,113,,,30045,1,1,1,1,1,1,,,1233095,4305202,,0,
25,1,1561,P,1,3,,61777,62087,,41885,,,147,1,1,1,1,1,1,,,914456,4437698,,0,
25,1,11703,P,1,11,,38007,4873,,29,,,914,1,1,1,1,1,1,,,1069584,4448889,,0,
25,1,34515,P,1,11,,,16719,,108,,,34511,1,1,1,1,1,1,,,1178729,4307476,,0,
25,1,9417,P,1,11,,32013,49735,,18,,,668,1,1,1,1,1,1,,,1440010,4103103,,0,
25,1,25978,P,1,11,,76187,54679,,55,,,25976,1,1,1,1,1,1,,,1041444,4526126,,0,
25,1,8822,P,1,11,,33549,33483,,101,,,621,1,1,1,1,1,1,,,1112309,4277656,,0,
25,1,30790,P,1,11,,42351,12499,,27,,,30784,1,1,1,1,1,1,,,960802,4505610,,0,
25,1,44251,P,1,8,,50581,5283,,41864,,,44248,1,1,1,1,1,1,,,1241482,4191393,,1,
25,1,31345,P,1,11,,75337,64889,,33,,,31339,1,1,1,1,1,1,,,1255340,4586174,,0,
25,1,37718,P,1,11,,40897,76613,,42756,,,37709,1,1,1,1,1,1,,,882678,4577334,,0,
25,1,38929,P,1,11,,47505,64067,,123,,,38928,1,1,1,1,1,1,,,1084698,4536769,,0,
25,1,6161,P,1,11,,23331,35137,,99,,,408,1,1,1,1,1,1,,,1185871,4338629,,0,
25,1,36616,P,1,11,,,60781,,111,,,36614,1,1,1,1,1,1,,,1152003,4605743,,0,
25,1,15554,P,1,11,,17131,59341,,99,,,15552,1,1,1,1,1,1,,,1156158,4348079,,0,
25,1,24871,P,1,11,,,43811,,81,,,24866,1,1,1,1,1,1,,,1802676,3996244,,0,
25,1,14718,P,1,11,,,54651,,72,,,14713,1,1,1,1,1,1,,,826007,4506135,,0,
25,1,37649,P,1,11,,17701,20353,,41891,,,37646,1,1,1,1,1,1,,,1301099,4588296,,0,
25,1,3783,P,1,11,,19255,37045,,52,,,296,1,1,1,1,1,1,,,1036633,4513630,,0,
25,1,18595,P,1,11,,1363,26395,,50,,,18588,1,1,1,1,1,1,,,1012888,4545494,,0,
25,1,4436,P,1,11,,4695,24779,,81,,,308,1,1,1,1,1,1,,,1848312,4014859,,0,
25,1,11461,P,1,11,,10269,9721,,27,,,888,1,1,1,1,1,1,,,938573,4476998,,0,
25,1,24833,P,1,11,,,11893,,81,,,24830,1,1,1,1,1,1,,,1796583,4033480,,0,
25,1,21031,P,1,11,,,61455,,74,,,21028,1,1,1,1,1,1,,,761962,4468940,,0,
25,1,29170,P,1,11,,62711,75475,,41872,,,29169,1,1,1,1,1,1,,,1336511,3811000,,0,
25,1,4751,P,1,11,,28857,21533,,12,,,327,1,1,1,1,1,1,,,1624899,3929050,,0,
25,1,2324,P,1,3,,23795,30937,,102,,,218,1,1,1,1,1,1,,,1035794,4361385,,0,
25,1,24987,P,1,11,,,57383,,81,,,24984,1,1,1,1,1,1,,,1801581,4026731,,0,
25,1,15775,P,1,11,,56443,33821,,99,,,15773,1,1,1,1,1,1,,,1206022,4368130,,0,
25,1,14874,P,1,11,,,52449,,72,,,14867,1,1,1,1,1,1,,,861884,4475724,,0,
25,1,3319,P,1,11,,75373,12303,,41880,,,273,1,1,1,1,1,1,,,1411327,4233057,,0,
25,1,1798,P,1,3,,35533,30295,,93,,,160,1,1,1,1,1,1,,,1471449,3810194,,0,
25,1,16059,P,1,11,,45959,12225,,41890,,,16056,1,1,1,1,1,1,,,1367801,4303254,,0,
25,1,23597,P,1,11,,33567,66277,,41868,,,23593,1,1,1,1,1,1,,,894755,4439543,,0,
25,1,1284,P,1,3,,38665,48047,,41878,,135,,1,1,1,1,1,1,,,775782,4514640,,0,
25,1,14514,P,1,11,,73221,61977,,41879,,,308,1,1,1,1,1,1,,,1677167,4115168,,0,
25,1,34601,P,1,11,,58127,49031,,108,,,34600,1,1,1,1,1,1,,,1104664,4322929,,0,
25,1,15162,P,1,11,,62543,16169,,60,,,15153,1,1,1,1,1,1,,,1315558,4366411,,0,
25,1,21408,P,1,11,,,53537,,74,,,21401,1,1,1,1,1,1,,,793624,4461209,,0,
25,1,37822,P,1,11,,48025,14055,,42756,,,37814,1,1,1,1,1,1,,,871463,4584469,,0,
25,1,36265,P,1,11,,,44499,,97,,,36263,1,1,1,1,1,1,,,1256492,3806475,,0,
25,1,8487,P,1,11,,7341,6851,,95,,,590,1,1,1,1,1,1,,,1473955,3686827,,0,
25,1,38479,P,1,11,,47101,59235,,41874,,,38475,1,1,1,1,1,1,,,1232873,4535748,,0,
25,1,3528,P,1,11,,34309,69123,,82,,,283,1,1,1,1,1,1,,,1711206,4058268,,0,
25,1,5824,P,1,11,,27477,64419,,41891,,,391,1,1,1,1,1,1,,,1347119,4619959,,0,
25,1,18560,P,1,11,,16327,54233,,50,,,18556,1,1,1,1,1,1,,,994409,4550195,,0,
25,1,35117,P,1,11,,30749,59471,,67,,,35116,1,1,1,1,1,1,,,1376546,4279699,,0,
25,1,33390,P,1,11,,45033,50161,,41864,,,33385,1,1,1,1,1,1,,,1260248,4190487,,0,
25,1,12594,P,1,11,,20975,1321,,41881,,,1030,1,1,1,1,1,1,,,1231749,4171448,,0,
25,1,16914,P,1,11,,,29617,,41879,,,16912,1,1,1,1,1,1,,,1665428,4074834,,0,
25,1,33186,P,1,11,,6677,48127,,41864,,,33175,1,1,1,1,1,1,,,1230443,4196386,,0,
25,1,18180,P,1,11,,,26965,,41883,,,18173,1,1,1,1,1,1,,,1121975,4421533,,0,
25,1,31233,P,1,11,,,73695,,106,,,31230,1,1,1,1,1,1,,,1080162,4396286,,0,
25,1,32044,P,1,11,,,75825,,14,,,32037,1,1,1,1,1,1,,,1588289,3827066,,0,
25,1,12982,P,1,11,,21321,33087,,41880,,,1086,1,1,1,1,1,1,,,1428865,4192491,,0,
25,1,15195,P,1,11,,33875,64447,,60,,,15191,1,1,1,1,1,1,,,1290469,4333627,,0,
25,1,10797,P,1,11,,31747,15059,,101,,,816,1,1,1,1,1,1,,,1085300,4314851,,0,
25,1,12667,P,1,11,,1651,67765,,81,,,1039,1,1,1,1,1,1,,,1829538,4038711,,0,
25,1,13690,P,1,11,,37469,68935,,38,,,13461,1,1,1,1,1,1,,,1368309,4126749,,0,
25,1,3416,P,1,11,,34309,41067,,38,,,283,1,1,1,1,1,1,,,1282632,4159452,,0,
25,1,36582,P,1,11,,,69145,,111,,,36581,1,1,1,1,1,1,,,1125327,4604950,,0,
25,1,1341,P,1,3,,38665,895,,50,,137,,1,1,1,1,1,1,,,1051938,4544971,,0,
25,1,17202,P,1,11,,72691,20473,,41870,,,17200,1,1,1,1,1,1,,,1687793,4110711,,0,
25,1,36589,P,1,11,,,52391,,111,,,36588,1,1,1,1,1,1,,,1123716,4605706,,0,
25,1,1293,P,1,1,,38665,24689,,70,,135,,1,1,1,1,1,1,,,812832,4537255,,0,
25,1,28989,P,1,11,,23167,70893,,41872,,,28988,1,1,1,1,1,1,,,1329975,3818881,,0,
25,1,30729,P,1,11,,75245,4681,,27,,,30725,1,1,1,1,1,1,,,987688,4500677,,0,
25,1,7136,P,1,11,,8837,38477,,13,,,472,1,1,1,1,1,1,,,1691702,3908234,,0,
25,1,42193,P,1,11,,28771,47953,,41881,,,936,1,1,1,1,1,1,,,1263676,4180367,,0,
25,1,29418,P,1,11,,25375,14129,,26,,,29414,1,1,1,1,1,1,,,1036350,4462018,,0,
25,1,3214,P,1,11,,49971,22483,,114,,,269,1,1,1,1,1,1,,,1253517,4255917,,0,
25,1,21463,P,1,11,,,11653,,92,,,21460,1,1,1,1,1,1,,,1458705,3745387,,0,
25,1,37103,P,1,11,,6675,49535,,121,,,37097,1,1,1,1,1,1,,,1213699,4561234,,0,
25,1,32235,P,1,11,,58529,5425,,29,,,32234,1,1,1,1,1,1,,,1079133,4465044,,0,
25,1,32482,P,1,11,,69569,72485,,39,,,32475,1,1,1,1,1,1,,,1296862,4221399,,0,
25,1,12778,P,1,11,,73103,34041,,17,,,1055,1,1,1,1,1,1,,,1473113,4128862,,0,
25,1,44476,P,1,11,,37959,27733,,60,,,44472,1,1,1,1,1,1,,,1351222,4356753,,0,
25,1,23692,P,1,11,,55997,47737,,41868,,,23690,1,1,1,1,1,1,,,896990,4439631,,0,
25,1,33583,P,1,11,,35703,72759,,120,,,33581,1,1,1,1,1,1,,,1161578,4496075,,0,
25,1,14176,P,1,3,,75169,68315,,41878,,,189,0,1,1,0,1,1,,,760242,4502395,,0,
25,1,16217,P,1,11,,,23463,,71,,,16211,1,1,1,1,1,1,,,821779,4482857,,0,
25,1,5483,P,1,11,,52609,43115,,27,,,372,1,1,1,1,1,1,,,952029,4483433,,0,
25,1,17247,P,1,11,,17327,39777,,118,,,17246,1,1,1,1,1,1,,,1200109,4603826,,0,
25,1,28297,P,1,11,,,40427,,119,,,28296,1,1,1,1,1,1,,,1144526,4519402,,0,
25,1,16213,P,1,11,,,34849,,71,,,16211,1,1,1,1,1,1,,,822818,4485887,,0,
25,1,9670,P,1,11,,25155,64265,,87,,,698,1,1,1,1,1,1,,,863454,4041365,,0,
25,1,10688,P,1,11,,7785,5715,,41887,,,802,1,1,1,1,1,1,,,1325232,3762358,,0,
25,1,36051,P,1,11,,65669,6525,,41878,,,36049,1,1,1,1,1,1,,,784898,4543471,,0,
25,1,20456,P,1,11,,,65763,,12,,,20450,1,1,1,1,1,1,,,1639699,3961023,,0,
25,1,43614,P,1,3,,13775,36313,,41864,,,43613,1,1,1,1,1,1,,,1259364,4191305,,1,
25,1,28279,P,1,11,,,28959,,119,,,28272,1,1,1,1,1,1,,,1177388,4542087,,0,
25,1,43010,P,1,11,,10053,67539,,41864,,,43007,1,1,1,1,1,1,,,1248022,4186058,,1,
25,1,17549,P,1,11,,,8615,,49,,,17543,1,1,1,1,1,1,,,970009,4551205,,0,
25,1,25719,P,1,11,,11267,2453,,62,,,25714,1,1,1,1,1,1,,,1340930,4309149,,0,
25,1,23531,P,1,11,,8989,64597,,41868,,,23528,1,1,1,1,1,1,,,903317,4445055,,0,
25,1,38871,P,1,11,,10223,67075,,123,,,38866,1,1,1,1,1,1,,,1102508,4515833,,0,
25,1,26014,P,1,11,,10055,65759,,55,,,26013,1,1,1,1,1,1,,,1047339,4525452,,0,
25,1,44250,P,1,11,,50581,22863,,41864,,,44248,1,1,1,1,1,1,,,1241850,4191273,,1,
25,1,7062,P,1,11,,12751,52585,,13,,,468,1,1,1,1,1,1,,,1690193,3915787,,0,
25,1,6390,P,1,11,,50473,66213,,62,,,421,1,1,1,1,1,1,,,1338842,4320385,,0,
25,1,11525,P,1,11,,37689,395,,41886,,,893,1,1,1,1,1,1,,,915387,3937957,,0,
25,1,17760,P,1,11,,74487,54267,,49,,,17757,1,1,1,1,1,1,,,990554,4564082,,0,
25,1,13017,P,1,11,,76267,59837,,41885,,,1088,1,1,1,1,1,1,,,943777,4452951,,0,
25,1,43123,P,1,11,,39619,75457,,41864,,,43121,1,1,1,1,1,1,,,1249119,4184628,,1,
25,1,34721,P,1,11,,,72095,,96,,,34719,1,1,1,1,1,1,,,1515106,3707770,,0,
25,1,13726,P,1,11,,8377,40375,,75,,,349,1,1,1,1,1,1,,,863176,4550081,,0,
25,1,40572,P,1,11,,47123,56329,,41866,,,40571,1,1,1,1,1,1,,,1134774,4448562,,0,
25,1,35860,P,1,11,,15827,34679,,41878,,,35858,1,1,1,1,1,1,,,781066,4543924,,0,
25,1,16669,P,1,11,,,7737,,41879,,,16665,1,1,1,1,1,1,,,1729325,4093711,,0,
25,1,38947,P,1,11,,2931,37059,,123,,,38941,1,1,1,1,1,1,,,1073619,4535280,,0,
25,1,28286,P,1,11,,,35271,,119,,,28283,1,1,1,1,1,1,,,1181901,4524649,,0,
25,1,32358,P,1,11,,49933,13699,,29,,,32353,1,1,1,1,1,1,,,1044853,4469832,,0,
25,1,25092,P,1,11,,23569,20937,,53,,,25086,1,1,1,1,1,1,,,942607,4567511,,0,
25,1,19466,P,1,11,,,36631,,14386,,,19463,1,1,1,1,1,1,,,858229,3910027,,0,
25,1,31987,P,1,11,,34845,8015,,28,,,31984,1,1,1,1,1,1,,,1208878,4446562,,0,
25,1,38259,P,1,11,,17577,31411,,41874,,,38256,1,1,1,1,1,1,,,1234932,4552788,,0,
25,1,40484,P,1,11,,55929,44031,,41866,,,40483,1,1,1,1,1,1,,,1133928,4448459,,0,
25,1,23604,P,1,11,,65265,52801,,41868,,,23602,1,1,1,1,1,1,,,897489,4440578,,0,
25,1,11249,P,1,11,,12355,20487,,86,,,866,1,1,1,1,1,1,,,885447,3979000,,0,
25,1,24741,P,1,11,,19171,71769,,38,,,24736,1,1,1,1,1,1,,,1308846,4123264,,0,
25,1,38334,P,1,11,,53591,75207,,41874,,,38332,1,1,1,1,1,1,,,1228292,4551121,,0,
25,1,12576,P,1,11,,62815,28153,,8,,,1026,1,1,1,1,1,1,,,1639454,4030684,,0,
25,1,32388,P,1,11,,47961,24041,,29,,,32387,1,1,1,1,1,1,,,1027625,4434734,,0,
25,1,17990,P,1,11,,67305,9539,,41883,,,17986,1,1,1,1,1,1,,,1148867,4447169,,0,
25,1,41284,P,1,11,,76643,50457,,41867,,,41271,1,1,1,1,1,1,,,919212,4549625,,0,
25,1,23719,P,1,11,,46273,54395,,41868,,,23715,1,1,1,1,1,1,,,894771,4440579,,0,
25,1,7071,P,1,11,,4727,22273,,13,,,469,1,1,1,1,1,1,,,1623191,3914222,,0,
25,1,23454,P,1,11,,19653,73227,,41868,,,23453,1,1,1,1,1,1,,,899773,4438762,,0,
25,1,7085,P,1,11,,12603,13069,,13,,,470,1,1,1,1,1,1,,,1658594,3926009,,0,
25,1,21937,P,1,11,,72869,31403,,41888,,,21936,1,1,1,1,1,1,,,1076401,4375459,,0,
25,1,37587,P,1,11,,15461,15209,,41891,,,37579,1,1,1,1,1,1,,,1306348,4628596,,0,
25,1,26650,P,1,11,,18583,73389,,41884,,,26646,1,1,1,1,1,1,,,893917,4552871,,0,
25,1,38653,P,1,11,,,11919,,70,,,38635,1,1,1,1,1,1,,,835385,4561245,,0,
25,1,35197,P,1,11,,,63093,,67,,,35193,1,1,1,1,1,1,,,1371548,4282596,,0,
25,1,2573,P,1,3,,11103,27789,,41888,,,237,1,1,1,1,1,1,,,1112680,4377005,,0,
25,1,9963,P,1,11,,13397,13545,,113,,,725,1,1,1,1,1,1,,,1252470,4277700,,0,
25,1,5389,P,1,11,,19299,5495,,50,,,366,1,1,1,1,1,1,,,1034932,4601411,,0,
25,1,26507,P,1,11,,60527,63539,,41884,,,26501,1,1,1,1,1,1,,,890518,4559242,,0,
25,1,37997,P,1,11,,1697,26243,,41889,,,37980,1,1,1,1,1,1,,,1299000,4574825,,0,
25,1,45420,P,1,11,,3709,56363,,111,,,298,1,1,1,1,1,1,,,1110581,4594870,,0,
25,1,32447,P,1,11,,,8091,,39,,,32442,1,1,1,1,1,1,,,1309655,4224448,,0,
25,1,42081,P,1,9,,19739,71525,,24,,,42076,1,1,1,1,1,1,,,1206982,4421000,,0,
25,1,3086,P,1,11,,22205,29947,,41881,,,266,1,1,1,1,1,1,,,1248740,4205517,,0,
25,1,15538,P,1,11,,27513,5193,,99,,,15534,1,1,1,1,1,1,,,1185058,4361698,,0,
25,1,28684,P,1,11,,,45965,,41887,,,28682,1,1,1,1,1,1,,,1308166,3805074,,0,
25,1,20176,P,1,11,,,25847,,41880,,,20173,1,1,1,1,1,1,,,1429209,4235924,,0,
25,1,34647,P,1,11,,56489,69373,,108,,,34646,1,1,1,1,1,1,,,1150734,4344282,,0,
25,1,32092,P,1,11,,,47973,,14,,,32090,1,1,1,1,1,1,,,1583778,3801680,,0,
25,1,4972,P,1,11,,8433,52027,,74,,,341,1,1,1,1,1,1,,,802677,4438581,,0,
25,1,19281,P,1,11,,66329,54519,,65,,,19278,1,1,1,1,1,1,,,1459141,4158073,,0,
25,1,22012,P,1,11,,3395,11019,,41873,,,22011,1,1,1,1,1,1,,,1126228,4378640,,0,
25,1,33238,P,1,11,,16737,50611,,41864,,,33236,1,1,1,1,1,1,,,1255167,4199155,,0,
25,1,3090,P,1,11,,22205,67361,,41881,,,266,1,1,1,1,1,1,,,1247954,4214786,,0,
25,1,22706,P,1,11,,,36783,,80,,,22705,1,1,1,1,1,1,,,1524574,4123048,,0,
25,1,2169,P,3,3,,57171,9661,,41881,,,194,1,1,1,1,1,1,,,1260298,4191596,,0,
25,1,1677,P,3,3,,48103,4119,,65,,154,,1,1,1,1,1,1,,,1497828,4199753,,0,
25,1,11759,P,1,11,,67487,35919,,13,,,921,1,1,1,1,1,1,,,1710086,3922926,,0,
25,1,3258,P,1,11,,63131,33933,,41890,,,270,1,1,1,1,1,1,,,1374593,4286912,,0,
25,1,6410,P,1,11,,33407,7611,,114,,,422,1,1,1,1,1,1,,,1265469,4255773,,0,
25,1,44027,P,1,10,,60227,71157,,41864,,,44026,1,1,1,1,1,1,,,1250869,4191422,,1,
